job_link,job_title,company,search_country,search_city,job_level,job_type,job_skills
https://ca.linkedin.com/jobs/view/in-home-sales-consultant-west-gta-at-pella-corporation-3781729341,In-Home Sales Consultant - West GTA,Pella Corporation,Canada,North York,Mid senior,Onsite,"Sales skills, Customer service skills, Communication skills, Time management skills, Negotiation skills, Product knowledge, Pella’s Residential Sales Processes, Networking skills, Microsoft Office Suite, Smartphone, Laptop, CRM software, Measuring and quoting tools, Bachelor's degree, 1 to 2 years related experience and/or training, Clean motor vehicle record, Commissionbased compensation, Bonus opportunities, Medical benefits, Dental benefits, Group RRSP, ProfitSharing plans, Quality engineered product solutions, Excellent training programs, Career development opportunities, Solid reputation of the Pella Brand"
https://uk.linkedin.com/jobs/view/cover-manager-in-chesham-uk-at-energy-jobline-3804986858,"Cover Manager in Chesham, UK",Energy Jobline,United Kingdom,Milton Keynes,Mid senior,Onsite,"Chemistry, PE, Business Studies"
https://www.linkedin.com/jobs/view/unit-clerk-mental-health-263-at-telecare-corporation-3805730279,Unit Clerk - Mental Health 263,Telecare Corporation,United States,Chickasaw,Associate,Onsite,"Unit Clerk, Medical Terminology, Electronic Health Record (EHR), Mental Health, Involuntary Treatment Act (ITA), Microsoft Office Suite, Medical Records, Medical Records Technician"
https://www.linkedin.com/jobs/view/sales-representative-at-brandsafway-3679474137,Sales Representative,BrandSafway,United States,Naples,Associate,Onsite,"Sales, Scaffolding, Construction, Customer Service, Communication, Negotiation, Data Analysis, Office Equipment, High School Diploma, Associate's or Bachelor's Degree, 35 Years Sales Experience, Valid Driver's License, Computer, Software Packages, Fax Machine, Blueprints, Plans, Specifications"
https://www.linkedin.com/jobs/view/senior-php-developer-at-mindpal-3764988216,Senior PHP Developer,MindPal,United States,Rochester,Mid senior,Onsite,"PHP, Laravel, Symfony, Zend Framework, MySQL, PostgreSQL, MongoDB, HTML, CSS, JavaScript, Vue.js, React, Git, Troubleshooting, Code Analysis, Performance Optimization, English Fluency, Web Application Development, BackEnd Development, Database Integration, System Integration, Performance Monitoring, Debugging, Code Quality Assurance, Security Compliance, Version Control"
https://www.linkedin.com/jobs/view/gerente-de-ventas-comerciales-at-autozone-3727828667,Gerente de ventas comerciales,AutoZone,United States,Sonoma,Mid senior,Onsite,"Sales, Customer relationship management, Product acquisition and delivery, Customer service, Auto parts knowledge, Inventory management, Route planning, Delivery management, Documentation, Consultative selling, Account management, Billing, Returns processing, Field visits, Team collaboration, Training and development, Safety compliance, Accident and claims procedures, Driving regulations, Vehicle maintenance, High school diploma or equivalent, Basic auto parts knowledge, Leadership, Communication skills, Decisionmaking skills, Sales skills, Physical strength, Flexible schedule"
https://www.linkedin.com/jobs/view/test-and-tuning-supervisor-at-mercury-systems-3731571263,Test and Tuning Supervisor,Mercury Systems,United States,Ojai,Mid senior,Onsite,
https://www.linkedin.com/jobs/view/security-assistant-account-manager-at-allied-universal-3803019882,Security Assistant Account Manager,Allied Universal,United States,Haverhill,Mid senior,Onsite,
https://www.linkedin.com/jobs/view/senior-project-engineer-at-x4-group-3786993414,Senior Project Engineer,X4 Group,United States,Baytown,Mid senior,Onsite,"Civil Engineering, Land Development, Project Management, AutoCAD Civil 3D, QA/QC, Supervision and Development of Junior Level Engineers, Inspection of Construction Work, Compliance with Federal State and Local Regulations, Bachelor's Degree in Civil Engineering, Texas (TX) Professional Engineer License, 7+ Years of Design Responsible Experience in Professional Civil Engineering, 5+ Years of Project Management Experience, Proficiency in AutoCAD Civil 3D"
https://www.linkedin.com/jobs/view/host-hostess-part-time-at-toyota-center-at-levy-restaurants-3751431846,Host/Hostess Part-Time at Toyota Center,Levy Restaurants,United States,Baytown,Mid senior,Onsite,"Food Service, Customer Service, Communication Skills, Flexibility, Patience, Sensitivity, Confidentiality, Training, Emergency Safety Procedures, Bussing, Sanitation, Food Handling, Equipment Operation, Problem Solving, Ability to Work in a Team Environment"
https://www.linkedin.com/jobs/view/guest-advocate-cashier-or-front-of-store-attendant-cart-attendant-t2445-at-target-3725831946,Guest Advocate (Cashier or Front of Store Attendant/Cart Attendant) (T2445),Target,United States,Pensacola,Mid senior,Onsite,"Communication skills, Problemsolving skills, Decisionmaking skills, Adaptability, Guest service skills, Retail experience, Knowledge of Target products and services, Ability to work in a fastpaced environment, Ability to work with a team, Ability to work independently, Ability to learn and adapt to new technology, Ability to work flexible hours, Ability to work outdoors in various climates, Ability to lift and move merchandise"
https://www.linkedin.com/jobs/view/behavioral-health-case-manager-at-viaquest-inc-3792045550,Behavioral Health Case Manager,"ViaQuest, Inc.",United States,Lorain,Mid senior,Onsite,"Therapeutic Behavioral Services, Treatment Planning, Linkage, Crisis Prevention, Bachelor's or Master's Degree, Mental or Behavioral Health Conditions, Valid Driver's License, Travel, Comprehensive Training, Benefits Package, Paid Time Off, Premium Holiday Pay, Mileage Reimbursement, Flexible Scheduling, Employee Referral Bonus, Monthly Productivity Bonus"
https://www.linkedin.com/jobs/view/secret-cleared-budget-analyst-at-latitude-inc-3787732100,Secret Cleared Budget Analyst,Latitude Inc,United States,Saint Charles,Mid senior,Onsite,"Budget Analyst, Deltek CostPoint, Budgeting, Accounting, Business organization, Management, Data analysis, Financial reporting, Spreadsheet programs, Financial information systems, DoD Secret Security Clearance, Travel"
https://www.linkedin.com/jobs/view/building-engineer-at-accesso-3777099882,Building Engineer,Accesso,United States,Pottstown,Mid senior,Onsite,"Communication skills, Customer service skills, Mechanical aptitude, Ability to work independently, Ability to work overtime, Ability to perform physical requirements, Ability to pass background screen and drug test, Microsoft Office skills (Outlook Word etc.), BAS Systems, Water source heat pumps (WSHP), HVAC Systems and controls, Access and lighting controls, Fire and life safety systems"
https://www.linkedin.com/jobs/view/jr-graphic-designer-creative-coordinator-at-bethel-church-3781945672,Jr. Graphic Designer & Creative Coordinator,Bethel Church,United States,Redding,Associate,Onsite,"Graphic design, Adobe programs, Graphic standards, Project management, Event coordination, Content curator, Marketing assets, Podcast production, Email marketing, YouTube content curation, Photography, Web design, Social media marketing, Print and digital design, Marketing campaigns, Adobe Photoshop, Adobe Illustrator, Adobe InDesign, Adobe Premiere Pro, Microsoft Office, Google Workspace, Teamwork, Time management, Attention to detail, Creativity, Communication, Problemsolving, Leadership, Faithbased community"
https://www.linkedin.com/jobs/view/sales-associate-iii-at-coach-3801547274,Sales Associate III,Coach,United States,Alexandria,Mid senior,Onsite,"Customer service, Sales, Communication, Problemsolving, Teamwork, Flexibility, Adaptability, Learning on the fly, Creativity, Time management, Ability to work under pressure, Ability to meet and exceed sales goals, Ability to build and maintain customer relationships, Knowledge of fashion trends and competition, Ability to use cash register systems, Basic computer skills, Ability to use iPad/laptop Mobile POS and Internet, Ability to understand and read price and product release sheets, Ability to communicate effectively with customers and team, Ability to maneuver the sales floor sales shelves and stock room, Ability to lift and carry up to 25 pounds, Ability to work a flexible schedule including nights weekends and holidays"
https://www.linkedin.com/jobs/view/rn-icu-float-berlin-nh-%23a-rn-44460-24148495expplat-at-travelnursesource-3803879197,"RN- ICU (Float) - Berlin, NH #A-RN-44460 - 24148495EXPPLAT",TravelNurseSource,United States,Laconia,Mid senior,Onsite,"Ventilator Care, Cardiac Monitoring, IV Management, Pressors, AntiArrhythmic Agents, Sedation, BLS, PALS, ACLS, NH RN, Zone 1 license, Travel Nursing, Supervisory skills, Recruitment, BSN"
https://uk.linkedin.com/jobs/view/interim-audit-senior-at-public-practice-recruitment-ltd-experts-in-public-practice-accountancy-recruitment-uk-wide-3794250031,Interim Audit Senior,Public Practice Recruitment Ltd - Experts in Public Practice Accountancy Recruitment UK-Wide,United Kingdom,Lincoln,Mid senior,Onsite,"Auditing, Accounting, Bookkeeping, Tax, ACA, ACCA, Accounting Software, Regulatory Standards, Communication, Presentation, Leadership, Data Analysis, Accounting, Financial Reporting, Internal Audit, Risk Management, Financial Statements, Budgeting, Taxation, Business Advisory"
https://www.linkedin.com/jobs/view/senior-technical-program-manager-with-security-clearance-at-clearancejobs-3753451733,Senior Technical Program Manager with Security Clearance,ClearanceJobs,United States,Saint Marys City,Mid senior,Onsite,"Technical Program Manager, Defense Acquisition, Program Management, Systems Engineering, Acquistion, Financial Management, DoD 5000 series, Top Secret Clearance, Microsoft Office Suite, Mentoring, Training, Crosscompetency teams, Contractor Personnel Program Operations, Budgeting, Mathematical modeling, Economics, Scheduling, Risk Management, Communication, Leadership"
https://www.linkedin.com/jobs/view/registered-nurse-rn-5-main-vascular-surgery-stepdown-7p-7a-at-spartanburg-regional-healthcare-system-at-health-ecareers-3805956781,Registered Nurse (RN) - 5 Main - Vascular Surgery Stepdown (7P-7A) at Spartanburg Regional Healthcare System,Health eCareers,United States,Duncan,Mid senior,Onsite,"Registered Nurse, Nursing, Telemetry, Vascular Surgery, Stroke Care, NIHSS Certification, Aortic Aneurysm Repair, Carotid Endarterectomy, Femoral Bypass Surgeries, Amputations, Charge Nurse, Admission Discharge Nurse, Clinical Skills, Profit Sharing, 401K, PTO, Tuition Reimbursement, Medical/Dental/Vision, Employee Pharmacy, Maternity Management Programs, Adoption Benefits, Child Development Programs, Wellness programs, HSA or FSA, Counseling Services, CarePlus Program, Company Gym, Employee Discounts"
https://www.linkedin.com/jobs/view/gastroenterologists-at-health-ecareers-3797831753,Gastroenterologists,Health eCareers,United States,White Plains,Mid senior,Onsite,"Gastroenterology, Board Eligible, Board Certified, Medical License, DEA, Communication Skills, Bedside Manner, Organizational Skills"
https://www.linkedin.com/jobs/view/travel-cath-lab-technologist-%243-059-per-week-at-nationwide-therapy-group-3803821115,"Travel Cath Lab Technologist - $3,059 per week",Nationwide Therapy Group,United States,Alaska,Mid senior,Onsite,"Cath Lab Technology, Medical Licensing, Certifications, CEUs, EKG, Radiation Protection, Hemodynamics, PTCA, Balloon Angioplasty, Stenting, Atherosclerosis, Cardiovascular, 401K plan, Medical Dental and Vision Insurance"
